,ind1,ind2,vina_score,Unnamed: 3,smiles,mol,carbonyl,carboxylic acid,primary amine,alcohol,ester,amide,acid halide,fluorine halide,chlorine halide,bromine halide,iodine halide,anhydride,ether,secondary amine,enamine,alene,vinyl,phenol,fluorine,chlorine,Bromine,Iodine
6505,6591,6591,-6.0,XIPRANOLOL,CC1=C(C(=CC=C1)C)C(C2=C(C=CC=C2C)C)OCC(CNC(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c7ee0>,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6506,6592,6592,-6.0,ZALTIDINE,CC1=NC=C(N1)C2=CSC(=N2)N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c7f30>,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6507,6593,6593,-6.0,ZINOCONAZOLE,C1=CC(=C(C(=C1)Cl)NN=C(CN2C=CN=C2)C3=CC=C(S3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c7f80>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0
6508,6594,6594,-6.0,ZOMEPIRAC,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8030>,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6509,6595,6595,-6.0,ZONISAMIDE,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8080>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6510,6596,6596,-5.9,(-)-PROPANOLOL,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c80d0>,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6511,6597,6597,-5.9,4'-THIO-2'-DEOXYCYTIDINE,C1C(C(SC1N2C=CC(=NC2=O)N)CO)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8120>,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6512,6598,6598,-5.9,ABROCITINIB,CCCS(=O)(=O)NC1CC(C1)N(C)C2=NC=NC3=C2C=CN3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8170>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6513,6599,6599,-5.9,ACLARUBICIN,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c81c0>,4,0,0,2,3,0,4,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0
6514,6600,6600,-5.9,ACRIDINE,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8210>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515,6601,6601,-5.9,ACTINOQUINOL,CCOC1=C2C(=C(C=C1)S(=O)(=O)O)C=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8260>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6516,6602,6602,-5.9,ACYCLOVIR,C1=NC2=C(N1COCCO)N=C(NC2=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c82b0>,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6517,6603,6603,-5.9,ADIPHENINE,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8300>,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6518,6605,6605,-5.9,ALBENDAZOLE,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8350>,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6519,6606,6606,-5.9,ALMOREXANT,CNC(=O)C(C1=CC=CC=C1)N2CCC3=CC(=C(C=C3C2CCC4=CC=C(C=C4)C(F)(F)F)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c83a0>,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
6520,6607,6607,-5.9,AMITIFADINE,C1C2C1(CNC2)C3=CC(=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c83f0>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
6521,6608,6608,-5.9,AMIXETRINE,CC(C)CCOC(CN1CCCC1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8440>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6522,6609,6609,-5.9,AMOBARBITAL,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8490>,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,6610,6610,-5.9,AMOSCANATE,C1=CC(=CC=C1NC2=CC=C(C=C2)[N+](=O)[O-])N=C=S,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c84e0>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
6524,6611,6611,-5.9,AMPROLIUM,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8530>,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6525,6612,6612,-5.9,ANISACRIL,COC1=CC=CC=C1C(=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8580>,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
6526,6613,6613,-5.9,Antroquinonol,CC1C(C(C(=C(C1=O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c85d0>,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
6527,6614,6614,-5.9,ASPARTAME,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8620>,3,1,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6528,6615,6615,-5.9,AVIBACTAM,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8670>,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6529,6616,6616,-5.9,AZACONAZOLE,C1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c86c0>,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
6530,6617,6617,-5.9,AZATHIOPRINE,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8710>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6531,6618,6618,-5.9,BECIPARCIL,C1C(C(C(C(S1)SC2=CC=C(C=C2)C#N)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8760>,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532,6619,6619,-5.9,BECLOBRATE,CCC(C)(C(=O)OCC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c87b0>,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
6533,6620,6620,-5.9,BENAPRYZINE,CCCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8800>,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6534,6621,6621,-5.9,BENSULDAZIC ACID,C1N(CSC(=S)N1CC2=CC=CC=C2)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8850>,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,6622,6622,-5.9,BENZOIN,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c88a0>,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,6623,6623,-5.9,BERTOSAMIL,CC(C)CN1CC2CN(CC(C1)C23CCCCC3)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c88f0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537,6624,6624,-5.9,BETAMIPRON,C1=CC=C(C=C1)C(=O)NCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8940>,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,6625,6625,-5.9,BROMPHENIRAMINE,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8990>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6539,6626,6626,-5.9,BROPIRIMINE,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)Br,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c89e0>,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6540,6627,6627,-5.9,BUFEXAMAC,CCCCOC1=CC=C(C=C1)CC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8a30>,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6541,6628,6628,-5.9,BUTAVERINE,CCCCOC(=O)CC(C1=CC=CC=C1)N2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8a80>,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6542,6629,6629,-5.9,BUTYLATED HYDROXYTOLUENE,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8ad0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6543,6630,6630,-5.9,CAPTODIAME,CCCCSC1=CC=C(C=C1)C(C2=CC=CC=C2)SCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8b20>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,6631,6631,-5.9,CARBINOXAMINE,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8b70>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6545,6632,6632,-5.9,CARBUBARB,CCCCC1(C(=O)NC(=O)NC1=O)CCOC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8bc0>,4,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6546,6633,6633,-5.9,CARMANTADINE,C1CN(C1C(=O)O)C23CC4CC(C2)CC(C4)C3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8c10>,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,6634,6634,-5.9,CETILISTAT,CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C=C2)C)C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8c60>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6548,6635,6635,-5.9,CETOPHENICOL,CC(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8cb0>,2,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6549,6636,6636,-5.9,CETOXIME,C1=CC=C(C=C1)CN(CC(=NO)N)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8d00>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6550,6637,6637,-5.9,CHLOROPHENOTHANE,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8d50>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6551,6638,6638,-5.9,CHLORPHENIRAMINE,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8da0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6552,6639,6639,-5.9,CIMATEROL,CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8df0>,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
6553,6640,6640,-5.9,CINAMETIC ACID,COC1=C(C=CC(=C1)C=CC(=O)O)OCCO,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8e40>,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
6554,6641,6641,-5.9,CINFLUMIDE,C1CC1NC(=O)C=CC2=CC(=CC=C2)F,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8e90>,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
6555,6642,6642,-5.9,CINNAMAVERINE,CCN(CC)CCOC(=O)C(=CC1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8ee0>,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
6556,6643,6643,-5.9,CIZOLIRTINE,CN1C(=CC=N1)C(C2=CC=CC=C2)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8f30>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6557,6644,6644,-5.9,CLAMOXYQUIN,CCN(CC)CCCNCC1=CC(=C2C=CC=NC2=C1O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c8f80>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
6558,6645,6645,-5.9,CLANTIFEN,C1=CC(=C(C(=C1)Cl)NC2=CSC=C2C(=O)O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9030>,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0
6559,6646,6646,-5.9,CLENPIRIN,CCCCN1CCCC1=NC2=CC(=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9080>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6560,6647,6647,-5.9,CLINPROST,CCCCCC(C=CC1C(CC2C1CC(=C2)CCCCC(=O)OC)O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c90d0>,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
6561,6648,6648,-5.9,CLOFENOXYDE,C1=CC(=CC=C1C(=O)CCl)OC2=CC=C(C=C2)C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9120>,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
6562,6649,6649,-5.9,CLOMIPHENE,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9170>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
6563,6650,6650,-5.9,CLOPIDOGREL,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c91c0>,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6564,6651,6651,-5.9,CLORACETADOL,CC(=O)NC1=CC=C(C=C1)OC(C(Cl)(Cl)Cl)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9210>,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0
6565,6652,6652,-5.9,CLORICROMEN,CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9260>,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
6566,6653,6653,-5.9,CLOTIOXONE,C1=CC=C(C=C1)C2=NN(C(=O)O2)SC(Cl)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c92b0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6567,6654,6654,-5.9,COLTEROL,CC(C)(C)NCC(C1=CC(=C(C=C1)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9300>,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
6568,6655,6655,-5.9,CYCLANDELATE,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9350>,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6569,6656,6656,-5.9,DAGAPAMIL,CCCCCCCCCCCCC(CCCN(C)CCC1=CC(=CC=C1)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c93a0>,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6570,6657,6657,-5.9,DAZADROL,C1CN=C(N1)C(C2=CC=C(C=C2)Cl)(C3=CC=CC=N3)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c93f0>,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6571,6658,6658,-5.9,DECAMETHOXINE,CC1CCC(C(C1)OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(CCC2C(C)C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9440>,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6572,6659,6659,-5.9,DEOXYCYTIDINE,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9490>,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6573,6660,6660,-5.9,DERAMCICLANE,CC1(C2CCC1(C(C2)(C3=CC=CC=C3)OCCN(C)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c94e0>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6574,6661,6661,-5.9,DEXBROMPHENIRAMINE,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9530>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6575,6662,6662,-5.9,DEXCHLORPHENIRAMINE,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9580>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6576,6663,6663,-5.9,DEXTRORPHAN,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c95d0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6577,6664,6664,-5.9,DIAZIQUONE,CCOC(=O)NC1=C(C(=O)C(=C(C1=O)N2CC2)NC(=O)OCC)N3CC3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9620>,4,0,0,0,2,2,4,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0
6578,6665,6665,-5.9,DICHLORMEZANONE,CN1C(S(=O)(=O)CCC1=O)C2=CC(=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9670>,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6579,6666,6666,-5.9,DIMEFADANE,CN(C)C1CC(C2=CC=CC=C12)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c96c0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,6667,6667,-5.9,DIMENHYDRINATE,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9710>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6581,6668,6668,-5.9,DINITOLMIDE,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9760>,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6582,6669,6669,-5.9,DIOXYBENZONE,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c97b0>,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0
6583,6670,6670,-5.9,DIPHENHYDRAMINE METHYLBROMIDE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.CBr,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9800>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6584,6671,6671,-5.9,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9850>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6585,6672,6672,-5.9,DOXAPROST,CCCCCC(C)(C=CC1CCC(=O)C1CCCCCCC(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c98a0>,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6586,6673,6673,-5.9,DOXYLAMINE,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c98f0>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6587,6674,6674,-5.9,DYCLONINE,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9940>,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6588,6675,6675,-5.9,DYPHYLLINE,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9990>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,6676,6676,-5.9,EDETATE DISODIUM,C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7f562a1c99e0>,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,6677,6677,-5.9,ENTSUFON,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9a30>,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6591,6678,6678,-5.9,ETAFENONE,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9a80>,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6592,6679,6679,-5.9,ETANAUTINE,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9ad0>,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6593,6680,6680,-5.9,ETANIDAZOLE,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9b20>,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,6681,6681,-5.9,ETHACRYNIC ACID,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9b70>,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0
6595,6682,6682,-5.9,ETISOMICIN,CCNC1C(C(OCC1(C)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9bc0>,0,0,4,3,0,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0
6596,6683,6683,-5.9,ETOMIDATE,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9c10>,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6597,6684,6684,-5.9,ETOPRINE,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9c60>,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0
6598,6685,6685,-5.9,EXAMETAZIME,CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9cb0>,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6599,6686,6686,-5.9,FADOLMIDINE,C1CC2=C(C1CC3=CN=CN3)C=C(C=C2)O,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9d00>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6600,6687,6687,-5.9,FENCLOFENAC,C1=CC=C(C(=C1)CC(=O)O)OC2=C(C=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f562a1c9d50>,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
